,age,marital,address,income,inccat,car,carcat,ed,employ,retire,empcat,jobsat,gender,reside,wireless,multline,voice,pager,internet,callid,callwait,owntv,ownvcr,owncd,ownpda,ownpc,ownfax,news,response
5739,37.0,Married,13.0,79.0,$75+,40.0,Luxury,Did not complete high school,18.0,No,More than 15,Highly satisfied,Female,6.0,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No
5740,44.0,Unmarried,13.0,151.0,$75+,74.8,Luxury,High school degree,21.0,No,More than 15,Neutral,Male,1.0,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
5741,49.0,Unmarried,12.0,99.0,$75+,49.0,Luxury,Did not complete high school,30.0,No,More than 15,Somewhat satisfied,Male,1.0,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No
5742,45.0,Married,7.0,160.0,$75+,79.60000000000001,Luxury,Did not complete high school,27.0,No,More than 15,Somewhat satisfied,Male,3.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No
5743,48.0,Unmarried,28.0,67.0,$50 - $74,33.300000000000004,Luxury,High school degree,13.0,No,5 to 15,Highly dissatisfied,Male,1.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No
5744,35.0,Unmarried,7.0,53.0,$50 - $74,26.400000000000002,Standard,Some college,13.0,No,5 to 15,Somewhat satisfied,Female,1.0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No
5745,35.0,Married,15.0,43.0,$25 - $49,20.5,Standard,Did not complete high school,10.0,No,5 to 15,Neutral,Female,3.0,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No
5746,37.0,Married,1.0,62.0,$50 - $74,31.5,Luxury,Some college,15.0,No,More than 15,Somewhat satisfied,Female,5.0,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
5747,42.0,Unmarried,9.0,57.0,$50 - $74,29.0,Standard,College degree,6.0,No,5 to 15,Somewhat dissatisfied,Male,1.0,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No
5748,41.0,Married,22.0,57.0,$50 - $74,28.200000000000003,Standard,College degree,7.0,No,5 to 15,Neutral,Female,4.0,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No
5749,43.0,Unmarried,2.0,43.0,$25 - $49,22.200000000000003,Standard,Did not complete high school,16.0,No,More than 15,Neutral,Female,2.0,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No
5750,33.0,Unmarried,14.0,52.0,$50 - $74,27.0,Standard,Some college,3.0,No,Less than 5,Somewhat dissatisfied,Female,1.0,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
5751,33.0,Married,5.0,32.0,$25 - $49,15.3,Standard,Did not complete high school,0.0,No,Less than 5,Highly dissatisfied,Male,5.0,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes
5752,27.0,Unmarried,6.0,21.0,Under $25,10.8,Economy,High school degree,0.0,No,Less than 5,Highly dissatisfied,Female,1.0,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No
5753,49.0,Unmarried,19.0,90.0,$75+,44.800000000000004,Luxury,College degree,6.0,No,5 to 15,Highly dissatisfied,Male,1.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
5754,35.0,Unmarried,9.0,40.0,$25 - $49,20.900000000000002,Standard,Some college,0.0,No,Less than 5,Highly dissatisfied,Female,1.0,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No
5755,39.0,Married,11.0,65.0,$50 - $74,33.1,Luxury,College degree,2.0,No,Less than 5,Somewhat dissatisfied,Female,5.0,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
5756,45.0,Married,25.0,65.0,$50 - $74,32.2,Luxury,Some college,15.0,No,More than 15,Somewhat satisfied,Female,2.0,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No
5757,52.0,Unmarried,24.0,22.0,Under $25,11.0,Economy,Some college,6.0,No,5 to 15,Neutral,Female,1.0,No,Yes,Yes,No,,No,No,Yes,Yes,Yes,No,No,No,No,No
5758,61.0,Unmarried,14.0,50.0,$50 - $74,25.5,Standard,Did not complete high school,7.0,No,5 to 15,Neutral,Male,1.0,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No
5759,39.0,Unmarried,10.0,37.0,$25 - $49,18.0,Standard,High school degree,7.0,No,5 to 15,Neutral,Male,1.0,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No
5760,54.0,Married,14.0,64.0,$50 - $74,31.700000000000003,Luxury,Some college,11.0,No,5 to 15,Highly satisfied,Female,2.0,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No
5761,52.0,Unmarried,4.0,118.0,$75+,58.5,Luxury,Some college,13.0,No,5 to 15,Somewhat satisfied,Male,1.0,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No
5762,31.0,Married,7.0,47.0,$25 - $49,23.3,Standard,College degree,7.0,No,5 to 15,Highly dissatisfied,Male,3.0,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No
5763,55.0,Married,33.0,249.0,$75+,69.7,Luxury,Some college,25.0,No,More than 15,Neutral,Female,2.0,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No
5764,28.0,Unmarried,0.0,28.0,$25 - $49,13.700000000000001,Economy,High school degree,8.0,No,5 to 15,Neutral,Female,1.0,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No
5765,21.0,Married,1.0,26.0,$25 - $49,12.9,Economy,Some college,0.0,No,Less than 5,Neutral,Female,5.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
5766,22.0,Married,1.0,29.0,$25 - $49,14.5,Economy,College degree,0.0,No,Less than 5,Highly dissatisfied,Male,5.0,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
5767,53.0,Unmarried,12.0,19.0,Under $25,9.3,Economy,Did not complete high school,0.0,No,Less than 5,Highly dissatisfied,Female,1.0,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes
5768,38.0,Married,10.0,80.0,$75+,39.400000000000006,Luxury,Some college,13.0,No,5 to 15,Highly satisfied,Male,3.0,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No
5769,74.0,Married,3.0,103.0,$75+,51.400000000000006,Luxury,High school degree,30.0,No,More than 15,Somewhat satisfied,Female,2.0,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No
5770,32.0,Unmarried,9.0,61.0,$50 - $74,30.6,Luxury,College degree,1.0,No,Less than 5,Somewhat dissatisfied,Female,1.0,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No
5771,35.0,Married,2.0,23.0,Under $25,11.5,Economy,Did not complete high school,2.0,No,Less than 5,Highly dissatisfied,Male,2.0,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No
5772,46.0,Married,17.0,20.0,Under $25,9.9,Economy,Post-undergraduate degree,1.0,No,Less than 5,Highly dissatisfied,Female,4.0,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No
5773,34.0,Unmarried,7.0,23.0,Under $25,11.600000000000001,Economy,High school degree,7.0,No,5 to 15,Somewhat satisfied,Female,3.0,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No
5774,25.0,Married,4.0,17.0,Under $25,8.4,Economy,College degree,1.0,No,Less than 5,Highly dissatisfied,Male,3.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No
5775,42.0,Married,20.0,44.0,$25 - $49,21.900000000000002,Standard,College degree,7.0,No,5 to 15,Highly satisfied,Female,3.0,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,No
5776,31.0,Married,2.0,37.0,$25 - $49,18.2,Standard,High school degree,10.0,No,5 to 15,Somewhat satisfied,Female,2.0,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
5777,47.0,Unmarried,22.0,112.0,$75+,56.900000000000006,Luxury,High school degree,21.0,No,More than 15,Neutral,Male,1.0,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No
5778,60.0,Unmarried,7.0,86.0,$75+,43.900000000000006,Luxury,High school degree,17.0,No,More than 15,Neutral,Female,1.0,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
5779,46.0,Married,2.0,279.0,$75+,74.3,Luxury,High school degree,26.0,No,More than 15,Somewhat satisfied,Male,5.0,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes
5780,68.0,Unmarried,30.0,9.0,Under $25,4.6000000000000005,Economy,Did not complete high school,8.0,Yes,5 to 15,Neutral,Female,1.0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes
5781,32.0,Married,13.0,24.0,Under $25,11.600000000000001,Economy,Some college,10.0,No,5 to 15,Neutral,Male,2.0,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No
5782,51.0,Married,31.0,73.0,$50 - $74,36.7,Luxury,High school degree,22.0,No,More than 15,Highly dissatisfied,Male,2.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No
5783,42.0,Married,5.0,322.0,$75+,68.2,Luxury,Post-undergraduate degree,13.0,No,5 to 15,Neutral,Male,3.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
5784,33.0,Unmarried,3.0,35.0,$25 - $49,17.400000000000002,Standard,High school degree,14.0,No,5 to 15,Neutral,Male,1.0,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No
5785,31.0,Married,5.0,37.0,$25 - $49,18.0,Standard,High school degree,9.0,No,5 to 15,Somewhat dissatisfied,Female,5.0,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes
5786,49.0,Married,29.0,54.0,$50 - $74,27.1,Standard,High school degree,18.0,No,More than 15,Highly satisfied,Male,2.0,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No
5787,34.0,Unmarried,14.0,18.0,Under $25,8.9,Economy,College degree,2.0,No,Less than 5,Somewhat dissatisfied,Male,3.0,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No
5788,63.0,Married,37.0,21.0,Under $25,10.0,Economy,High school degree,23.0,Yes,More than 15,Somewhat satisfied,Male,2.0,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No
5789,38.0,Unmarried,13.0,20.0,Under $25,10.0,Economy,Did not complete high school,9.0,No,5 to 15,Neutral,Female,1.0,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No
5790,40.0,Married,20.0,33.0,$25 - $49,16.5,Standard,High school degree,16.0,No,More than 15,Highly satisfied,Male,2.0,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No
5791,39.0,Unmarried,6.0,31.0,$25 - $49,15.8,Standard,High school degree,2.0,No,Less than 5,Highly dissatisfied,Male,1.0,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No
5792,46.0,Married,0.0,114.0,$75+,57.5,Luxury,Post-undergraduate degree,13.0,No,5 to 15,Somewhat satisfied,Male,5.0,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
5793,62.0,Unmarried,29.0,138.0,$75+,67.7,Luxury,College degree,16.0,No,More than 15,Neutral,Female,1.0,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
5794,33.0,Married,12.0,75.0,$75+,37.300000000000004,Luxury,College degree,3.0,No,Less than 5,Neutral,Male,4.0,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No
5795,61.0,Unmarried,2.0,25.0,$25 - $49,12.700000000000001,Economy,College degree,15.0,Yes,More than 15,Highly satisfied,Male,1.0,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No
5796,63.0,Married,3.0,9.0,Under $25,4.5,Economy,Some college,17.0,Yes,More than 15,Somewhat satisfied,Female,2.0,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes
5797,38.0,Married,18.0,49.0,$25 - $49,24.200000000000003,Standard,High school degree,12.0,No,5 to 15,Somewhat satisfied,Male,4.0,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No
5798,49.0,Unmarried,28.0,43.0,$25 - $49,22.1,Standard,High school degree,5.0,No,5 to 15,Somewhat dissatisfied,Male,1.0,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No
5799,29.0,Unmarried,6.0,40.0,$25 - $49,21.200000000000003,Standard,High school degree,9.0,No,5 to 15,Somewhat satisfied,Male,1.0,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No
5800,28.0,Married,6.0,51.0,$50 - $74,25.900000000000002,Standard,College degree,4.0,No,Less than 5,Somewhat satisfied,Male,3.0,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No
5801,37.0,Unmarried,15.0,53.0,$50 - $74,26.700000000000003,Standard,Did not complete high school,12.0,No,5 to 15,Somewhat satisfied,Male,3.0,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No
5802,41.0,Unmarried,17.0,50.0,$50 - $74,24.8,Standard,High school degree,6.0,No,5 to 15,Highly dissatisfied,Male,1.0,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No
5803,42.0,Unmarried,16.0,54.0,$50 - $74,27.0,Standard,Some college,18.0,No,More than 15,Somewhat satisfied,Male,1.0,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No
5804,52.0,Married,6.0,406.0,$75+,70.7,Luxury,High school degree,24.0,No,More than 15,Highly satisfied,Female,5.0,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No
5805,55.0,Married,0.0,123.0,$75+,61.6,Luxury,Did not complete high school,23.0,No,More than 15,Highly satisfied,Male,4.0,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No
5806,41.0,Unmarried,18.0,66.0,$50 - $74,32.9,Luxury,High school degree,9.0,No,5 to 15,Highly satisfied,Female,1.0,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No
5807,54.0,Unmarried,31.0,22.0,Under $25,11.3,Economy,Did not complete high school,1.0,No,Less than 5,Somewhat dissatisfied,Female,1.0,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No
5808,27.0,Married,6.0,35.0,$25 - $49,17.0,Standard,High school degree,3.0,No,Less than 5,Somewhat dissatisfied,Female,4.0,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes
5809,28.0,Married,4.0,30.0,$25 - $49,14.700000000000001,Economy,Some college,2.0,No,Less than 5,Neutral,Female,3.0,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No
5810,39.0,Married,8.0,81.0,$75+,41.900000000000006,Luxury,High school degree,19.0,No,More than 15,Highly satisfied,Male,4.0,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No
5811,23.0,Unmarried,2.0,24.0,Under $25,12.200000000000001,Economy,Did not complete high school,0.0,No,Less than 5,Highly dissatisfied,Female,2.0,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No
5812,36.0,Unmarried,8.0,101.0,$75+,50.800000000000004,Luxury,College degree,8.0,No,5 to 15,Highly satisfied,Female,3.0,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No
5813,29.0,Unmarried,6.0,23.0,Under $25,11.5,Economy,High school degree,5.0,No,5 to 15,Neutral,Male,1.0,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No
5814,33.0,Unmarried,4.0,36.0,$25 - $49,18.1,Standard,Did not complete high school,13.0,No,5 to 15,Neutral,Female,1.0,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No
5815,51.0,Married,5.0,116.0,$75+,58.800000000000004,Luxury,Did not complete high school,26.0,No,More than 15,Neutral,Male,2.0,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No
5816,39.0,Married,10.0,23.0,Under $25,11.3,Economy,Did not complete high school,3.0,No,Less than 5,Highly dissatisfied,Female,3.0,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No
5817,53.0,Unmarried,9.0,49.0,$25 - $49,24.1,Standard,Did not complete high school,15.0,No,More than 15,Somewhat satisfied,Female,1.0,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No
5818,37.0,Married,14.0,21.0,Under $25,11.0,Economy,College degree,12.0,No,5 to 15,Neutral,Male,4.0,No,No,Yes,No,,No,No,Yes,Yes,Yes,No,Yes,No,No,No
5819,42.0,Married,5.0,44.0,$25 - $49,22.1,Standard,Did not complete high school,12.0,No,5 to 15,Somewhat dissatisfied,Male,3.0,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No
5820,62.0,Unmarried,15.0,258.0,$75+,68.1,Luxury,Some college,11.0,No,5 to 15,Somewhat satisfied,Male,1.0,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No
5821,50.0,Unmarried,20.0,170.0,$75+,84.80000000000001,Luxury,Some college,28.0,No,More than 15,Neutral,Female,1.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No
5822,66.0,Unmarried,18.0,81.0,$75+,41.900000000000006,Luxury,High school degree,22.0,No,More than 15,Somewhat dissatisfied,Male,1.0,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No
5823,35.0,Married,8.0,97.0,$75+,48.7,Luxury,Some college,13.0,No,5 to 15,Somewhat satisfied,Male,5.0,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No
5824,63.0,Married,6.0,40.0,$25 - $49,18.8,Standard,High school degree,21.0,No,More than 15,Neutral,Male,3.0,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No
5825,47.0,Married,27.0,118.0,$75+,58.900000000000006,Luxury,High school degree,12.0,No,5 to 15,Highly satisfied,Female,2.0,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No
5826,57.0,Unmarried,2.0,36.0,$25 - $49,17.7,Standard,Did not complete high school,15.0,No,More than 15,Neutral,Male,1.0,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No
5827,45.0,Unmarried,0.0,80.0,$75+,40.0,Luxury,Did not complete high school,26.0,No,More than 15,Somewhat satisfied,Male,1.0,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No
5828,33.0,Unmarried,7.0,37.0,$25 - $49,18.5,Standard,College degree,10.0,No,5 to 15,Highly satisfied,Male,3.0,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
5829,32.0,Married,3.0,46.0,$25 - $49,23.8,Standard,College degree,9.0,No,5 to 15,Highly satisfied,Female,4.0,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No
5830,67.0,Married,16.0,14.0,Under $25,6.9,Economy,High school degree,12.0,Yes,5 to 15,Highly dissatisfied,Female,4.0,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No
5831,48.0,Unmarried,1.0,69.0,$50 - $74,34.300000000000004,Luxury,Did not complete high school,25.0,No,More than 15,Somewhat satisfied,Female,3.0,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No
5832,39.0,Unmarried,14.0,60.0,$50 - $74,28.3,Standard,College degree,9.0,No,5 to 15,Highly satisfied,Female,1.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
5833,58.0,Married,11.0,56.0,$50 - $74,28.200000000000003,Standard,High school degree,22.0,No,More than 15,Highly satisfied,Female,2.0,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No
5834,34.0,Married,10.0,33.0,$25 - $49,17.0,Standard,College degree,2.0,No,Less than 5,Neutral,Female,2.0,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No
5835,43.0,Unmarried,9.0,81.0,$75+,40.5,Luxury,Did not complete high school,18.0,No,More than 15,Neutral,Male,1.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes
5836,35.0,Unmarried,9.0,42.0,$25 - $49,20.200000000000003,Standard,Post-undergraduate degree,4.0,No,Less than 5,Neutral,Female,1.0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes
5837,35.0,Married,12.0,26.0,$25 - $49,13.0,Economy,High school degree,5.0,No,5 to 15,Somewhat satisfied,Female,3.0,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No
5838,30.0,Married,1.0,37.0,$25 - $49,18.3,Standard,College degree,6.0,No,5 to 15,Somewhat dissatisfied,Female,4.0,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No
5839,49.0,Unmarried,25.0,599.0,$75+,75.2,Luxury,Post-undergraduate degree,17.0,No,More than 15,Neutral,Male,2.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
5840,41.0,Unmarried,7.0,17.0,Under $25,8.5,Economy,Did not complete high school,0.0,No,Less than 5,Highly dissatisfied,Male,1.0,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes
5841,59.0,Unmarried,5.0,23.0,Under $25,10.9,Economy,High school degree,7.0,No,5 to 15,Somewhat dissatisfied,Male,1.0,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes
5842,38.0,Unmarried,14.0,33.0,$25 - $49,16.5,Standard,Some college,5.0,No,5 to 15,Somewhat dissatisfied,Male,1.0,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No
5843,32.0,Married,13.0,26.0,$25 - $49,12.9,Economy,High school degree,1.0,No,Less than 5,Neutral,Female,4.0,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No
5844,55.0,Unmarried,11.0,496.0,$75+,67.0,Luxury,College degree,30.0,No,More than 15,Somewhat dissatisfied,Female,1.0,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No
5845,29.0,Married,9.0,32.0,$25 - $49,15.9,Standard,Did not complete high school,7.0,No,5 to 15,Neutral,Female,7.0,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No
5846,61.0,Unmarried,37.0,19.0,Under $25,9.5,Economy,High school degree,28.0,Yes,More than 15,Neutral,Female,1.0,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No
5847,42.0,Married,9.0,59.0,$50 - $74,28.0,Standard,High school degree,4.0,No,Less than 5,Somewhat satisfied,Male,4.0,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No
5848,31.0,Unmarried,4.0,30.0,$25 - $49,15.0,Standard,Did not complete high school,4.0,No,Less than 5,Neutral,Male,1.0,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No
5849,51.0,Unmarried,21.0,32.0,$25 - $49,15.600000000000001,Standard,Did not complete high school,0.0,No,Less than 5,Highly dissatisfied,Female,1.0,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes
5850,28.0,Unmarried,1.0,56.0,$50 - $74,27.6,Standard,College degree,2.0,No,Less than 5,Highly dissatisfied,Female,1.0,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No
5851,38.0,Married,4.0,35.0,$25 - $49,17.6,Standard,Did not complete high school,2.0,No,Less than 5,Somewhat dissatisfied,Female,2.0,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No
5852,38.0,Unmarried,3.0,80.0,$75+,40.400000000000006,Luxury,Some college,6.0,No,5 to 15,Neutral,Male,1.0,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No
5853,51.0,Unmarried,6.0,39.0,$25 - $49,19.1,Standard,Did not complete high school,12.0,No,5 to 15,Somewhat satisfied,Male,1.0,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No
5854,45.0,Married,26.0,215.0,$75+,65.9,Luxury,Post-undergraduate degree,17.0,No,More than 15,Highly satisfied,Female,2.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
5855,64.0,Married,41.0,58.0,$50 - $74,30.0,Luxury,High school degree,9.0,No,5 to 15,Somewhat satisfied,Male,2.0,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No
5856,61.0,Married,14.0,96.0,$75+,47.6,Luxury,College degree,8.0,No,5 to 15,Somewhat dissatisfied,Male,2.0,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
5857,53.0,Unmarried,15.0,222.0,$75+,73.7,Luxury,High school degree,33.0,No,More than 15,Highly satisfied,Female,1.0,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No
5858,36.0,Unmarried,12.0,84.0,$75+,42.0,Luxury,College degree,9.0,No,5 to 15,Somewhat satisfied,Male,2.0,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No
5859,34.0,Unmarried,1.0,62.0,$50 - $74,31.200000000000003,Luxury,High school degree,7.0,No,5 to 15,Neutral,Female,1.0,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No
5860,34.0,Married,4.0,124.0,$75+,61.6,Luxury,College degree,9.0,No,5 to 15,Somewhat dissatisfied,Male,5.0,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No
5861,45.0,Unmarried,4.0,25.0,$25 - $49,12.700000000000001,Economy,High school degree,8.0,No,5 to 15,Somewhat satisfied,Female,2.0,No,No,No,No,,No,No,Yes,Yes,Yes,No,No,No,No,No
5862,29.0,Married,4.0,24.0,Under $25,11.600000000000001,Economy,College degree,5.0,No,5 to 15,Neutral,Female,6.0,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No
